机型,制造序列号,机号,参考类型,指令类型,件号,序号,章节号,非计划,故障确认,拆换原因,安装日期,部件装上飞行小时数,部件装上飞行循环数,部件装上使用小时数,部件装上使用循环数,拆换日期,部件拆下飞行小时数,部件拆下飞行循环数,部件拆下使用小时数,部件拆下使用循环数,故障描述,部件本次装机使用小时,故障处理,部件本次装机使用循环,装上件号,装上序号,最近送修公司,CY TSN,FH TSN,送修至拆下时间/FH,送修至拆下时间/CY,件号描述,DEF#,TLB号
73N,73N00212,2638    ,DE    ,CC    ,398908-3                ,16893           ,21    ,X,X,FAIL  ,2015-04-10,53489:25,27087,9601:25,4965,2015-05-30,53908:35,27296,10020:35,5174,,419:10,"  航后依据AMM21-51-10更换左组件TCV,测试正常。  黄博AF refer to AMM21-51-10 replaced the TCV of L/H pack andtest normal 。",209,398908-3                ,10581           ,HONEYWELL,11978,23451.3,419:10,209,(AOG)VALVE(重点监控件号)                                    ,3256578,10881406
73N,73N04147,5686    ,DE    ,CC    ,398908-3                ,4501            ,21    ,X,X,FAIL  ,2015-04-10,8862:08,4575,37034:50,18773,2018-02-05,17324:09,8938,45496:51,23136,过站驾驶舱区域温度灯亮。TR FOVMD FLT DEAK ZONE TEMP LIGHT LIGHT/NGSYX机务,8462:01,   依据手册AMM21-51-21更换驾驶舱配平空气活门，测试正常。REFER TO AMMM21-61-21 REPLACE FLT DEAK TRM AIR MODVLATING VALVEIS NORMALSYX机务,4363,398908-3                ,10165           ,海口维修室,18859,35931.27,8462:01,4363,(AOG)VALVE(重点监控件号)                                    ,5806547,11358653
73N,73N02973,5480    ,DE    ,CC    ,398908-3                ,10764           ,21    , , ,SCH   ,2015-04-14,18920:18,10017,20424:47,10116,2015-10-18,20230:48,10707,21735:17,10806,,1310:30,"     FROM 10766518B为排除左组件再现时有PACK灯并自检ZTC1有TCV信息将后舱配平活门串至左组件的温控活门,自检区域温度控制器,无TCV信息,活门无渗漏.屈永辉AF for troublehsooting L PACK the PACK light is on,refer toAMM21-51-10 change the trim valve for the cabin to L PACK TCV,BITEZTC1 no TCV message and no leak",690,398908-3                ,12372           ,海口维修室,15528,29412.46,1310:30,690,(AOG)VALVE(重点监控件号)                                    ,3520803,10766519
73N,73N02821,5417    ,DE    ,CC    ,398908-3                ,10026           ,21    ,X,X,FAIL  ,2015-04-15,20070:55,10730,24399:17,12335,2017-09-28,27125:39,14406,31454:01,16011,机组反映右组件灯亮     霍光富 THE CREW REPOARTED RH PACK LIGHT COMEON,7054:44,  航后依据AMM21-51-10更换右组件TCV完成安装测试及渗漏测试 结果正常TAG:7003637  霍光富 AF REF TO AMM21-51-10 REPLACE RH TCV THEINSTALLATION BULT AND LEAK TEST PASSED,3676,398908-5                ,26719           ,海口维修室,3685,7122.53,7054:44,3676,(AOG)VALVE(重点监控件号)                                    ,5374644,11305237
73N,73N02556,5371    ,DE    ,CC    ,398908-3                ,5903            ,21    ,X,X,FAIL  ,2015-04-17,23451:30,11978,44473:58,22194,2015-12-09,25011:44,12728,46034:12,22944,FROM FLB10961283B,1560:14,"     航后自检ZTC,依据21-61-00更换温度控制活门和配平活门，且在左后货舱发现总管道冷凝器之间的胶套破损并更换 谭凯AF BITE REFER TO AMM21-61-00 REPLACED CONTROL VALVE AND TRIP VALVEAND L AIR CONDITIONING FOUND THE RUBBER DUCT BETWEEN CONDENCER ANDMIX TUBE BROKEN ALSO REPLACED胶套：AS1505-1825",750,398908-5                ,22918           ,海口维修室,4493,8679.33,1560:14,750,(AOG)VALVE(重点监控件号)                                    ,3632388,10961286
73N,73N03937,5637    ,DE    ,CC    ,398908-3                ,16704           ,21    ,X,X,FAIL  ,2012-02-13,00:00,0,00:00,0,2016-06-26,13996:07,7044,13996:07,7044,航后检查发现右侧TCV漏气。罗伟AF check and find the TCV leakage of R/H pack,13996:07," 航后依据AMM21-00-00更换右侧TCV，测试正常。罗伟AF replaced the R/H pack TCV,and ref to AMM21-00-00,test ok",7044,398908-5                ,21907           ,,6507,12845.01,, ,(AOG)VALVE(重点监控件号)                                    ,4124863,11090761
73N,73N03995,5661    ,DE    ,CC    ,398908-3                ,12223           ,21    ,X,X,FAIL  ,2015-04-18,9865:28,5213,18118:30,9577,2017-06-19,16221:57,8503,24474:59,12867,"滑出后全舱温度突然上升,(DUCT温度50).区域温度灯亮. 杭州机务 Zone Temafter taxi out.",6356:29,"      TR 按MEL21-354-01放行,做ZTC自检测试,测试OK,完成M项. 杭州机务 TR doZTC BITE teSt,test OK,ref MEL21-35-01 releace accomplished M ITEM.FLB 11148105B航后恢复M项,依据AMM21-51-10更换右组件TCV,依据AMM21-61-15更换P5-17面板,测试正常,挂签号:4072308,7025532  茹志平 AF retum M item,Refto AMM21-51-10 replaced RH TCV,Ref toAMM 21-61-15 Replaced P5-17 tastOK,tag NO:4072308 7025532.",3290,398908-3                ,2637            ,海口维修室,30816,55925.29,6356:29,3290,(AOG)VALVE(重点监控件号)                                    ,5067058,11148105
73N,73N01745,5116    ,DE    ,CC    ,398908-3                ,12525           ,21    ,X,X,FAIL  ,2015-04-22,32940:43,16496,15358:32,8255,2015-06-09,33337:32,16683,15755:21,8442,右组件灯亮.PEK机务R PACK LIGHT ON.,396:49," 自检TCV信息,依据AMM21-51-00更换故障TCV,测试正常.PEK机务.TEST TCV MEAASGE ,REF TO AMM21-51-00 REPLACE PACK TCV,TEST OK.",187,398908-3                ,8610            ,海口维修室,26,47.34,396:49,187,(AOG)VALVE(重点监控件号)                                    ,3271555,10928522
73N,73N01800,5141    ,DE    ,CC    ,398908-3                ,10161           ,21    ,X,X,FAIL  ,2015-04-24,32020:03,16197,24536:58,12618,2016-06-20,35162:50,17888,27679:45,14309,FROM:FLB11002044B,3142:47,"   航后依据AMM21-51-00更换空调侧TCV测试正常,关闭DD201615780AF refer to AMM21-51-00 replace the RH TCV and test is normalclosed DD201615780陈志鹏",1691,398908-3                ,4235            ,海口维修室,27992,57076.35,3142:47,1691,(AOG)VALVE(重点监控件号)                                    ,4109184,11002063
73N,73N00548,5083    ,DE    ,CC    ,398908-3                ,9547            ,21    ,X,X,FAIL  ,2015-04-25,44806:47,28254,24893:30,12377,2016-08-20,48937:38,30157,29024:21,14280,"飞机爬升过程中驾驶舱温度很高,管道温度显示70℃,高高度巡航后温度才降下来.机组",4130:51,"      过站依据MEL21-33B完成M项后放行,左组件温度控制活门锁合关位.NGB机务TR refer MEL21-33B accomplish the M item and dispatching,locking theL pack TCV fulling position.FROM:FL11063417B航后依据AMM21-51-10更换左组件TCU并完成相关测试正常,完成左组件温度测试为管道温度6℃,恢复飞机正常.洪永锋AF repalce L/H  PACK TCU refer to AMM21-51-10,test ok,check thetemperature is 6℃.",1903,398908-5                ,24619           ,海口维修室,4677,10193.53,4130:51,1903,(AOG)VALVE(重点监控件号)                                    ,4263476,11063415
73N,73N00972,2159    ,DE    ,CC    ,398908-3                ,15400           ,21    ,X,X,FAIL  ,2015-04-30,45557:52,22660,12221:47,6430,2016-06-27,49410:53,24709,16074:48,8479,"再现时右组件灯亮,复位后熄灭.    机组",3853:01,"  航后2TC有TCO信息,依据AMM21-51更换右侧TCO完成安装测试.     郑兆勇AF bite 2TC have TCV message refer AMM21-51 replace TCV accomplishedinstallation test",2049,398908-5                ,23511           ,海口维修室,5438,10427.18,3853:01,2049,(AOG)VALVE(重点监控件号)                                    ,4127306,00005441
73N,73N03995,5661    ,DE    ,CC    ,398908-3                ,11306           ,21    ,X,X,FAIL  ,2015-05-03,9984:45,5281,19168:35,9735,2018-03-08,18413:19,9672,27597:09,14126,"深圳过站发现后舱区域温度灯亮,可复位  黄立博SZX TR CHECK DOUND THE QNIS TEMP CONTRAL LIGHT ON RESET OK",8428:34,"    航后依据手册AMM21-61-21更换后舱配平活门,检查正常  依据手册AMM21-61-00自检ZTC无故障信息,检查活门无漏气  黄立博AF REFER TO AMM21-61-21 REPLACE THE AFT ZORE TRIM AIR MODULATINGVALVE CHECK OK REF TO AMM21-61-00 BITE THE ZTC NO MESSAGE NOLEALAGE OF VALVE",4391,398908-5                ,24560           ,海口维修室,4260,8426.14,8428:34,4391,(AOG)VALVE(重点监控件号)                                    ,5919999,11456188
73N,73N04304,5711    ,DE    ,CC    ,398908-3                ,2358            ,21    ,X,X,FAIL  ,2015-05-05,7582:25,3942,48967:41,26401,2015-08-17,8327:54,4305,49713:10,26764,,745:29," 航后依据AMM21-61更换右组件温度控制活门,测试正常.张高AF refer to AMM21-61 replace RH pack TCV test ok.",363,398908-3                ,7574            ,海口维修室,22088,44723.22,745:29,363,(AOG)VALVE(重点监控件号)                                    ,3400213,10957979
73N,73N01832,5138    ,DE    ,CC    ,398908-3                ,2338            ,21    , , ,SWAP  ,2015-05-11,31910:57,16137,74527:17,41893,2017-08-23,38566:24,19560,81182:44,45316,机组反映左组件PACK灯亮.   CTU机务,6655:27,"    过站依据 AMM21-61 或 AMM21-51 对串左右TCV和后舱区域温度配平活门, 依据MEL21-19-02-02B 放行飞机, 完成M项通知机组执行O项.  CTU机务 TR REFERTO MEL21-19-02-02B AND AMM21-51 EXCHANGE LH RH TCV AND ZONE TRIMVALVE REFER TO FLB11141877B MEL21-19-02-02B DISPATCH ACCOMPLISHED MITEM REOPRT CREW O ITEM",3423,398908-3                ,2975            ,海口维修室,35203,62990.53,6655:27,3423,(AOG)VALVE(重点监控件号)                                    ,5261694,11141877
73N,73N01855,5139    ,DE    ,CC    ,398908-3                ,17732           ,21    ,X,X,FAIL  ,2015-05-11,31610:37,15728,8862:08,4575,2017-05-22,37460:21,18763,14711:52,7610,实时监控左右组件温度高.徐怀斌real time monitor the  left and right pack temperature is high,5849:44,  排故确认左右TCV故障 依据AMM21-51-10更换TCV测试正常.徐怀斌troubleshooting and  making sure  that left and right TCV is faultrefer to AMM21-51-10 replace the TCV TEST IT OK,3035,398908-3                ,18017           ,HONEYWELL,9046,18888.29,5849:44,3035,(AOG)VALVE(重点监控件号)                                    ,4987657,11234749
73N,73N04601,1905    ,DE    ,CC    ,398908-3                ,5968            ,21    , , ,SWAP  ,2015-05-15,5081:27,2321,46460:00,23541,2015-11-24,6831:59,3239,48210:32,24459,,1750:32,   FLB00002250A为判断故障，将右前舱配平活门与左温控门对串。杜锐AFOR TROUBLE SHOUTING EXCHEANGE RING LOT FORWARDTRIM VALVE TO LEFT TCV,918,398908-3                ,11119           ,海口维修室,15943,30769.27,1750:32,918,(AOG)VALVE(重点监控件号)                                    ,3598276,C0004411
73N,73N02938,5482    ,DE    ,CC    ,398908-3                ,9546            ,21    ,X,X,FAIL  ,2015-05-21,19165:48,10234,24787:46,12167,2016-05-13,21965:21,11853,27587:19,13786,航前再观时主组件灯亮    王永鹏PF found L pack fault,2799:33,     航前依据MEL21-01-01-01放行航后处理   王永鹏PF refer to MEL21-01-01-01 dispatchFLB30005553B航后完成MCO-2016-05-13-99依据AMM21-51-10更换左组件TCV和配平控制活门测试正常  李振华AF accomplished MCO-2016-05-13-99 refer to AMM21-51-10 repalcedTCV and TRIM control valve the test is ok,1619,398908-3                ,12388           ,海口维修室,15053,28610.19,2799:33,1619,(AOG)VALVE(重点监控件号)                                    ,4019816,30005552
73N,73N03299,5735    ,DE    ,CC    ,398908-3                ,13836           ,21    ,X,X,FAIL  ,2010-05-25,00:00,0,00:00,0,2016-07-01,18654:28,9765,18654:28,9765,,18654:28,  航后依据AMM21-51-10更换TCV右空调测试正常 吴坚敏AF refer to AMM21-51-10 repalced TCV right A/C complete test normalaccomplished MCO,9765,398908-5                ,27300           ,,3898,7539.19,, ,(AOG)VALVE(重点监控件号)                                    ,4138259,11113907
73N,73N02831,5429    ,DE    ,CC    ,398908-3                ,6500            ,21    ,X,X,FAIL  ,2015-05-26,20153:02,10590,35020:24,17929,2017-05-07,25732:02,13653,40599:24,20992,航后空调测温发现左组件温度41°C 马生阳AF test air condition  found L pack teanpratuye high,5579:00,   检查发现左组件TCV漏气 依据AMM21-51-10更换左组件TCV反向吹除左组件散热器 重新测温组件31°C 自检正常.马生阳check and foud Lpack leak gas refer to AMM21-51-10 repalce theTCV meager is 31°C test normal,3063,398908-5                ,22176           ,海口维修室,5693,10939.03,5579:00,3063,(AOG)VALVE(重点监控件号)                                    ,4948597,11235322
73N,73N03186,5503    ,DE    ,CC    ,398908-3                ,2605            ,21    ,X,X,FAIL  ,2015-05-30,16862:43,8748,54802:56,30436,2016-01-25,18879:49,9894,56820:02,31582,,2017:06,    FLB0004945A航后测试ZTC有TCV信息，检查ACM叶片正常，更换左TCV测试正常。读取驾驶舱温度正常。罗送明AF TEST IT FOUND TCV MSG CHECK ACM BLADE OK PEPLACED L/HTCV TEST OK READ CONTAPL CABLE TEMTUDE O/C CLOSE DD0000038,1146,398908-5                ,17696           ,海口维修室,8985,16790.36,2017:06,1146,(AOG)VALVE(重点监控件号)                                    ,3746097,0004945B
73N,73N04838,1929    ,DE    ,CC    ,398908-3                ,11600           ,21    ,X,X,FAIL  ,2015-06-01,3762:50,2081,20004:28,10466,2018-12-09,14299:23,7599,30541:01,15984,再现时右组件灯亮。  机组,10536:33,"   航后依据AMM 21-61-00-700-806-002完成右组件BITE测试，有TCV信息，依据AMM21-51-10更换右组件TCV,测试正常，检查无渗漏。   唐歆博AF REF AMM 21-61-00-700-806-002ACCOMPLISHED R PACK BITE TEST,HASTCV MSG,REF AMM21-51-10 REPLACE THE TCV,TEST OK, NO LEAKAGE.",5518,398908-3                ,2982            ,海口维修室,22462,42465.18,10536:33,5518,(AOG)VALVE(重点监控件号)                                    ,6882136,11591845
73N,73N02097,5182    ,DE    ,CC    ,398908-3                ,9952            ,21    ,X,X,FAIL  ,2015-06-02,29063:59,14496,22525:51,11445,2015-06-03,29068:19,14498,22530:11,11447,,04:20," 依据AMM21-51-107更换右侧TCV,测试正常.叶明海.Refer to AMM21-51-107 replaced RH TCV test ok.",2,398908-3                ,13713           ,海口维修室,14387,26290.32,2111:29,1101,(AOG)VALVE(重点监控件号)                                    ,3261490,0002197B
73N,73N02097,5182    ,DE    ,CC    ,398908-3                ,13713           ,21    ,X,X,FAIL  ,2015-06-03,29068:19,14498,15236:21,7821,2018-05-17,38175:20,20149,24343:22,13472,空调性能监控左右组件温度偏高。林锡洲AIR CONDITIONING PERFORMANCE MONITOR FIND L R PACK TEMP HIGHER.,9107:01,"     航后依据EO737-21-1111测量组件温度并反馈，检查发现右PACK温度偏高，根据AMM21-51-10更换右侧TCV，测试正常，重新读温度，组件32℃,管道6℃，检查正常。林锡洲AF REF TO EO737-21-1111 TEST PACK TEMP AND FEEDBACK,CHECK FOUNDR PACK TEMP HIGHER,REF TO AMM21-51-10 REPLACE R TCV,CHECK NORMAL,REREAD PACK TEMP 32℃,DUCT 6℃,CHECK NORMAL.",5651,398908-5                ,22066           ,海口维修室,6379,12421.56,9107:01,5651,(AOG)VALVE(重点监控件号)                                    ,6163397,0031110A
73N,73N04716,5855    ,DE    ,CC    ,398908-3                ,8117            ,21    ,X,X,FAIL  ,2015-06-03,4955:43,2460,27765:50,14252,2016-02-19,7070:53,3465,29881:00,15257,发动机启动后再现时右组件灯亮。机组,2115:10,"   按MEL21-32放行，正常执行航班。WUH机务FROM FLB10995190A航后依据手册AMM21-51-10更换右组件TCV ,测试正常。张佳楠AF REF TO AMM21-51-10 REPLACED TCV ,TEST OK",1005,398908-5                ,22051           ,海口维修室,6956,13302.15,2115:10,1005,(AOG)VALVE(重点监控件号)                                    ,3811437,10995190
73N,73N03038,5478    ,DE    ,CC    ,398908-3                ,17165           ,21    ,X,X,FAIL  ,2015-06-05,18700:16,9443,8980:14,4557,2015-07-21,19090:09,9619,9370:07,4733,,389:53,"   航后完成MCO2015-07-21-13,依据AMM21-51更换右组件TCV,检查无渗漏,自检ZTC无故障信息.    郑兆勇AF accomplished MCO-2015-07-21-13 according to AMM21-51 replace rightpack TCV inspect it no leakge ZTC BITE no message",176,398908-3                ,11720           ,HONEYWELL,15985,30633.2,838:50,390,(AOG)VALVE(重点监控件号)                                    ,3347598,10867132
73N,73N02373,5346    ,DE    ,CC    ,398908-3                ,11589           ,21    ,X,X,FAIL  ,2015-06-06,25593:05,12790,20852:43,10962,2016-03-14,27846:33,13949,23106:11,12121,,2253:28,"  航后完成MCO,更换驾驶舱配平活门,测试正常 崔凯AF ACCOMPLISHED MCO, REPLACED THE A/C ZONE TEMP VALVE OF FLIGHT DECK,TEST IS OK",1159,398908-3                ,5903            ,海口维修室,27484,54630.31,4571:07,2351,(AOG)VALVE(重点监控件号)                                    ,3871063,10991882
73N,73N02419,5358    ,DE    ,CC    ,398908-3                ,13384           ,21    ,X,X,FAIL  ,2015-06-07,25008:12,12623,15113:05,7846,2017-07-24,31242:45,15925,21347:38,11148,前舱空调加温故障 乘务,6234:33, 航后更换前舱温控活门测试正常 于军AF replace the forward cabin temperature control valve,3302,398908-5                ,18123           ,海口维修室,8824,17500.38,6234:33,3302,(AOG)VALVE(重点监控件号)                                    ,5170754,10973766
73N,73N03344,5520    ,DE    ,CC    ,398908-3                ,5901            ,21    ,X,X,FAIL  ,2015-06-16,15969:19,8337,44820:41,22675,2017-06-15,22062:03,11418,50913:25,25756,"驾驶舱温度高,温度选择器调节不作用,全舱30℃以上,最高达50℃,客舱可调机组",6092:44,"   航后自检ZTC1有TCV信息,依据AMM21-51-10更换左组件TCV测试正常驾驶舱温度调节正常.吴国荣AF bite ZTC1 has TCV message ref AMM21-51-10 replaced the TCV of L/Hpack test normal and FLT DK temperature adjust normal",3081,398908-3                ,11734           ,海口维修室,15352,29054.55,6092:44,3081,(AOG)VALVE(重点监控件号)                                    ,5065329,11249149
73N,73N02648,5375    ,DE    ,CC    ,398908-3                ,10824           ,21    ,X,X,FAIL  ,2008-06-07,00:00,0,00:00,0,2016-09-27,26487:09,13615,26487:09,13615,FLB11136149A,26487:09,"   过站依据AMM21-36 自检ZTC1和ZTC2测试正常,并依据AMM21-61-21更换后配平活门 测试正常.白海兵TR refer to AMM21-36 bite ZTC1 and ZTC2 test it  normal refer toAMM21-61-21 replaced AFT trim valve test ok",13615,398908-5                ,27750           ,,2465,4751.44,, ,(AOG)VALVE(重点监控件号)                                    ,4362025,11136150
73N,73N04209,1903    ,DE    ,CC    ,398908-3                ,2621            ,21    ,X,X,FAIL  ,2015-06-18,8101:39,3900,51152:03,29135,2015-06-19,8108:15,3903,51158:39,29138,,06:36,"    为进一步排除右组件灯亮故障 航后更换后舱配平活门自检ZTC无信息,读取驾驶舱空调数据IN order to fixed the troubleshooting of lipht pack lampon repalcethe aft tran air modalation valve and test on ztc nomessage郭增彬",3,398908-3                ,14016           ,海口维修室,14687,27524.58,717:26,291,(AOG)VALVE(重点监控件号)                                    ,3288840,10921830
73N,73N01015,2157    ,DE    ,CC    ,398908-3                ,5794            ,21    ,X,X,FAIL  ,2015-06-19,45751:09,23078,41204:03,20687,2016-01-04,47588:22,23971,43041:16,21580,在地面右组件单通道失效再现亮复位灭.  机组,1837:13,"     自检ZTC2有TCV信息, 清除后自检ZTC无信息.  郑兆勇BITE HAVE TCV MESSAGE RESET IT OK ZTC NO MESSAGEFLB00006131B 航后自检ZTC2无信息, 依据 AMM21-51-10 更换右组件TCV,地面测试右组件工作正常.    郑建平AF TEST THE ZTC NO MESSAGE REFER TO AMM21-51-10 REPLACE THE RH PACKTCV TEST WORK NORMAL.",893,398908-5                ,21239           ,海口维修室,4461,8816.34,1837:13,893,(AOG)VALVE(重点监控件号)                                    ,3693788,00006131
73N,73N05308,1795    ,DE    ,CC    ,398908-3                ,15233           ,21    ,X,X,FAIL  ,2015-06-20,710:58,386,12166:46,6193,2017-04-25,6460:10,3383,17915:58,9190,航后测试空调温度发现管道及组件温度超标 AF test air conditiontempurter band the duct and pack out of limit 郝亚东,5749:12,"   航后依据AMM21-51-10更换左右组件TCV,更换驾驶舱温度选择面板,清洁左右组件散热器,测试组件温度正常 AF replace the L and R pack TCV andreplace the air temp selector panel and clean  the heat exchangertest ok 马跃",2997,398908-3                ,8838            ,海口维修室,20112,38388.56,5749:12,2997,(AOG)VALVE(重点监控件号)                                    ,4918549,11177501
73N,73N00731,2652    ,DE    ,CC    ,398908-3                ,11720           ,21    ,X,X,FAIL  ,2015-06-26,47376:58,24872,20479:29,10927,2015-07-08,47461:53,24924,20564:24,10979,飞机地面期间制冷效果非常不好 (几乎没有) 乘务air-condition system has a poor cooling,84:55, 航后依据手册AMM21-00更换右侧温度控制活门 测试正常 挂签号:4038384 徐蓬波   AF refer to AMM21-00 replace the right TCU test ok  TAG:4038384,52,398908-3                ,12525           ,海口维修室,13488,25284.19,84:55,52,(AOG)VALVE(重点监控件号)                                    ,3322794,10467218
73N,73N03278,5522    ,DE    ,CC    ,398908-3                ,9758            ,21    ,X,X,FAIL  ,2015-06-26,16637:37,8382,25748:06,13067,2015-06-29,16652:51,8391,25763:20,13076,,15:14,"    航后完成MCO-2015-06-26-66 依据工卡AMM21-61-21-400 更换后舱配平活门,测试系统无渗漏,并工作正常,挂签号4113615.崔小剑AF accomplish MCO-2015-06-21-16 refer task AMM21-61-21-400 replaceAFT passenger compartment trim air modulationg valve test systemno leak and work OK.",9,398908-3                ,9952            ,武汉航达,16451,32305.39,10336:29,5228,(AOG)VALVE(重点监控件号)                                    ,3306976,10938235
73N,73N03278,5522    ,DE    ,CC    ,398908-3                ,13712           ,21    , , ,SWAP  ,2015-06-26,16637:37,8382,16637:37,8382,2017-05-27,22337:53,11312,22337:53,11312,"航后右组件灯亮,测试ZTC有TCV信息.   李光彬AF R pack light on,test ZTC get TCV message",5700:16,"     航后依据AMM21-51-10,AMM21-61-21将右组件TCV与后舱配平活门对串,测试正常,检查无渗漏,依据MEL21-19-02-02B,保留后舱配平活门,完成M项,办DD201714509.   李光彬/符华彦AF ref AMM21-51-10,AMM21-61-21,exchange the R pack TCV to afttrim air valve test OK,check no leakage due to LS,refMEL21-19-02-02B for aft cabin trim valve accomplish M item,make",2930,398908-3                ,9952            ,,16451,32305.39,, ,(AOG)VALVE(重点监控件号)                                    ,5002586,11210639
73N,73N04209,1903    ,DE    ,CC    ,398908-3                ,3617            ,21    ,X,X,FAIL  ,2015-06-28,8167:20,3929,51410:30,25739,2018-06-20,17757:36,9151,61000:46,30961,左组件温度高T-40℃机组,9590:16,       航后自检2TC1 和2TC2 无信息检查TCV和STCU 发现TCV 活门 温降偏低REFER TO AMM21-51-10 更换左组件TCV 自检ZTC1 和ZTC2 无信息检查主次级散热器温降 正常 ACM 和涡轮温降正常AFBITE ZTC1 AND ZTC2 NO MESSAGE CHECK TCV THE MPERATUNE IS LOW REFERTO  FROM FLB00017885AAMM21-51-10 REPLACE LEFT PACK TCV BETE ZTC1 AND ZTC2 NO MESSAGE CHECKTHE PRAMARY AND SECONDAMG HEAT ENHATGERTEMPERTARE IS OK AND ACM TEMPATURN IS OK 屈永辉,5222,398908-3                ,7664            ,海口维修室,22667,45124.34,12421:50,6485,(AOG)VALVE(重点监控件号)                                    ,6282575,00017884
73N,73N00972,2159    ,DE    ,CC    ,398908-3                ,14032           ,21    ,X,X,FAIL  ,2015-07-06,46192:53,23023,15439:38,8085,2018-06-25,55146:38,27616,24393:23,12678,航后检查发现左组件PACK灯亮     李维昂AF CHECK FIND LEFT PACK LIGHT,8953:45,"  航后自检ZTC,TCV不工作,依据 AMM21-51-10 更换TCV,测试正常    李维昂AF BITE ZTC TCV INOPERATION REFER TO AMM21-51-10 REPLACE TCV TEST ISNORMAL",4593,398908-5                ,25130           ,海口维修室,2842,6482.43,8953:45,4593,(AOG)VALVE(重点监控件号)                                    ,6297697,00027141
73N,73N00731,2652    ,DE    ,CC    ,398908-3                ,12525           ,21    ,X,X,FAIL  ,2015-07-08,47461:53,24924,15755:21,8442,2015-08-15,47768:31,25107,16061:59,8625,,306:38,"   完成MCO-2015-08-15-53,依据AMM21-51-10更换右组件TCV,测试正常.兆鹏飞accomplish MCO-2015-08-15-53 refer to AMM21-51-10 replace the TCV ofR pack挂签号5001721",183,398908-5                ,22837           ,海口维修室,5293,10117.29,306:38,183,(AOG)VALVE(重点监控件号)                                    ,3396319,30003857
73N,73N02433,5337    ,DE    ,CC    ,398908-3                ,2621            ,21    ,X,X,FAIL  ,2015-07-10,24915:45,12675,51158:39,29138,2017-06-09,30509:07,15632,56752:01,32095,航后检查发现左组件温度控制活门漏气.姚治强AF CHECK AND FIND THE LEFT PACK TCV HAVE LEAKAGE.,5593:22," 航后依据AMM21-51-10更换左组件温度控制活门,测试正常.姚治强AF REFER TO AMM21-51-10 REPLACE THE LEFT PACK TCV,TEST IS OK.",2957,398908-5                ,17624           ,海口维修室,5988,11900.06,5593:22,2957,(AOG)VALVE(重点监控件号)                                    ,5039262,11228592
73N,73N03038,5478    ,DE    ,CC    ,398908-3                ,601C            ,21    ,X,X,FAIL  ,2015-07-12,19005:26,9583,4953:15,2549,2016-09-01,22441:23,11230,8389:12,4196,驾驶舱区域温度灯亮.    王秉奎The zone light was illumine in flight deak,3435:57,"    航后检查ZTC无故障信息(依据AMM71-61-00-700-806)后依据AMM21-61-21更换驾驶舱配平活门,测试正常,无渗漏.     王秉奎AF refer AMM21-61-00-700-806 do the ZTC bite test no fault messagerefer AMM21-61-21 replace the control compartment trim air moudultingyale test ok normal",1647,398908-5                ,24122           ,PP,4910,9740.26,8318:01,4154,(AOG)VALVE(重点监控件号)                                    ,4294698,11093054
73N,73N02265,5409    ,DE    ,CC    ,398908-3                ,17628           ,21    ,X,X,FAIL  ,2015-08-18,27104:07,13701,9861:45,5059,2018-02-14,35600:45,17821,18358:23,9179,再现检查时右组件灯亮机组,8496:38,"  航后依据AMM21-51更换右组件TCU,测试正常AF REFER TO AMM21-51 REPLACED PACK TCU,TEST OK王立",4120,398908-3                ,3487            ,海口维修室,32402,53001.06,8496:38,4120,(AOG)VALVE(重点监控件号)                                    ,5841038,62238501
73N,73N05097,1735    ,DE    ,CC    ,398908-3                ,11840           ,21    ,X,X,FAIL  ,2015-08-24,2846:15,1485,20710:11,11056,2017-05-31,8215:15,4269,26079:11,13840,航后检查发现右空调组件温度控制活门漏气.姚治强AF CHECK AND FIND RIGHT PACK TCV HAVE LEAKAGE.,5369:00," 航后依据AMM21-51-10更换右组件温度控制活门,测试正常.姚治强AF REFER TO AMM21-51-10 REPLACE RIGHT PACK TCV,TEST IS OK.",2784,398908-5                ,23174           ,海口维修室,5421,10665.47,5369:00,2784,(AOG)VALVE(重点监控件号)                                    ,5012707,11221302
73N,73N05132,1733    ,DE    ,CC    ,398908-3                ,4107            ,21    ,X,X,FAIL  ,2015-09-09,2785:49,1367,52382:47,25954,2016-12-05,6555:09,3295,56152:07,27882,,3769:20,"  FLB11074405B航后依据AMM21-61更换前舱配平活门,测试正常.张建AF REFER TO AMM21-61 REPLACE THE ZONE TRIM AIR MODULE VALVE FOR FORWARD CABIN TEST OK",1928,398908-5                ,18058           ,海口维修室,9262,18125.36,3769:20,1928,(AOG)VALVE(重点监控件号)                                    ,4537570,11074406
73N,73N05097,1735    ,DE    ,CC    ,398908-3                ,9918            ,21    ,X,X,FAIL  ,2015-09-10,2965:35,1545,25280:42,12797,2018-06-04,11234:02,5908,33549:09,17160,航后检查发现左组件TCU漏气   叶永豪AF CHECK AND FONDOUT LEFT PACK TCU OS LEAKAGE,8268:27," 航后依据AMM21-51-10，更换左组件TCU，测试正常   叶永豪AF REF AMM21-51-10，REPLACE LEFT PACK TCU ,TEST IS  OK",4363,398908-5                ,25463           ,海口维修室,4387,8584.03,8268:27,4363,(AOG)VALVE(重点监控件号)                                    ,6225249,11482891
